Idaho,1998.0,20.307000000000002
Idaho,1999.0,18.186
Idaho,2000.0,19.002
Idaho,2001.0,19.866
Idaho,2002.0,20.432000000000002
Idaho,2003.0,21.23
Idaho,2004.0,18.897000000000002
Idaho,2005.0,19.261
Idaho,2006.0,21.068
Idaho,2007.0,22.079
Idaho,2008.0,19.087
Idaho,2009.0,18.651
Idaho,2010.0,17.802
Idaho,2011.0,18.82
Idaho,2012.0,20.171
Illinois,1998.0,24.613000000000003
Illinois,1999.0,26.396
Illinois,2000.0,24.232
Illinois,2001.0,24.897
Illinois,2002.0,26.164
Illinois,2003.0,24.691999999999997
Illinois,2004.0,23.191999999999997
Illinois,2005.0,25.070999999999998
Illinois,2006.0,25.593000000000004
Illinois,2007.0,26.195
Illinois,2008.0,24.111
Illinois,2009.0,22.947
Illinois,2010.0,25.826999999999998
Illinois,2011.0,27.138
Illinois,2012.0,28.156
Indiana,1998.0,23.903000000000002
Indiana,1999.0,26.256
Indiana,2000.0,23.04
Indiana,2001.0,24.046999999999997
Indiana,2002.0,25.871
Indiana,2003.0,24.013
Indiana,2004.0,23.061
Indiana,2005.0,24.756999999999998
Indiana,2006.0,24.923000000000002
Indiana,2007.0,25.715999999999998
Indiana,2008.0,23.769000000000002
Indiana,2009.0,22.74
Indiana,2010.0,25.53
Indiana,2011.0,26.81
Indiana,2012.0,27.461
Iowa,1998.0,23.991
Iowa,1999.0,25.671
Iowa,2000.0,23.491
Iowa,2001.0,24.701999999999998
Iowa,2002.0,25.541999999999998
Iowa,2003.0,24.239
Iowa,2004.0,22.19
Iowa,2005.0,24.531999999999996
Iowa,2006.0,25.22
Iowa,2007.0,24.244
Iowa,2008.0,23.680999999999997
Iowa,2009.0,21.247
Iowa,2010.0,24.537
Iowa,2011.0,26.404
Iowa,2012.0,27.276999999999997
Kansas,1998.0,26.927
Kansas,1999.0,27.432
Kansas,2000.0,28.715999999999998
Kansas,2001.0,28.769000000000002
Kansas,2002.0,27.645
Kansas,2003.0,28.178
Kansas,2004.0,24.537
Kansas,2005.0,26.548000000000002
Kansas,2006.0,27.814
Kansas,2007.0,27.945
Kansas,2008.0,26.449
Kansas,2009.0,24.808000000000003
Kansas,2010.0,27.076999999999998
Kansas,2011.0,29.891
Kansas,2012.0,29.673000000000002
Kentucky,1998.0,25.048000000000002
Kentucky,1999.0,26.873
Kentucky,2000.0,24.329
Kentucky,2001.0,25.177
Kentucky,2002.0,26.369
Kentucky,2003.0,24.989
Kentucky,2004.0,24.118000000000002
Kentucky,2005.0,26.105
Kentucky,2006.0,25.713
Kentucky,2007.0,27.660999999999998
Kentucky,2008.0,24.598000000000003
Kentucky,2009.0,23.916999999999998
Kentucky,2010.0,26.355
Kentucky,2011.0,27.066999999999997
Kentucky,2012.0,27.608
Louisiana,1998.0,29.89
Louisiana,1999.0,29.641
Louisiana,2000.0,29.405
Louisiana,2001.0,28.409000000000002
Louisiana,2002.0,28.334
Louisiana,2003.0,28.433000000000003
Louisiana,2004.0,27.837
Louisiana,2005.0,28.969
Louisiana,2006.0,29.057
Louisiana,2007.0,29.323
Louisiana,2008.0,28.639
Louisiana,2009.0,28.441
Louisiana,2010.0,29.81
Louisiana,2011.0,30.663
Louisiana,2012.0,28.336
Maine,1998.0,18.955
Maine,1999.0,19.925
Maine,2000.0,17.54
Maine,2001.0,19.579
Maine,2002.0,19.33
Maine,2003.0,19.008
Maine,2004.0,18.296
Maine,2005.0,19.257
Maine,2006.0,20.406
Maine,2007.0,18.268
Maine,2008.0,19.82
Maine,2009.0,19.067999999999998
Maine,2010.0,20.691
Maine,2011.0,19.843
Maine,2012.0,19.895
Maryland,1998.0,24.426
Maryland,1999.0,26.274
Maryland,2000.0,22.802
Maryland,2001.0,24.701999999999998
Maryland,2002.0,25.51
Maryland,2003.0,24.642
Maryland,2004.0,24.254
Maryland,2005.0,25.465
Maryland,2006.0,25.42
Maryland,2007.0,24.814
Maryland,2008.0,24.645
Maryland,2009.0,24.755
Maryland,2010.0,26.22
Maryland,2011.0,26.434
Maryland,2012.0,26.469
Massachusetts,1998.0,21.006
Massachusetts,1999.0,22.47
Massachusetts,2000.0,19.277
Massachusetts,2001.0,21.935
Massachusetts,2002.0,21.701999999999998
Massachusetts,2003.0,21.766
Massachusetts,2004.0,20.338
Massachusetts,2005.0,21.923000000000002
Massachusetts,2006.0,22.603
Massachusetts,2007.0,20.776999999999997
Massachusetts,2008.0,22.031999999999996
Massachusetts,2009.0,21.345
Massachusetts,2010.0,23.055
Massachusetts,2011.0,22.434
Massachusetts,2012.0,22.503
Michigan,1998.0,20.935
Michigan,1999.0,22.255
Michigan,2000.0,19.315
Michigan,2001.0,21.205
Michigan,2002.0,22.563000000000002
Michigan,2003.0,20.803
Michigan,2004.0,19.294
Michigan,2005.0,21.500999999999998
Michigan,2006.0,22.044
Michigan,2007.0,20.756
Michigan,2008.0,20.366
Michigan,2009.0,18.929000000000002
Michigan,2010.0,22.096999999999998
Michigan,2011.0,22.68
Michigan,2012.0,23.108
Minnesota,1998.0,20.948
Minnesota,1999.0,22.122
Minnesota,2000.0,20.592
Minnesota,2001.0,21.555999999999997
Minnesota,2002.0,22.651999999999997
Minnesota,2003.0,21.686
Minnesota,2004.0,19.605
Minnesota,2005.0,21.714000000000002
Minnesota,2006.0,23.164
Minnesota,2007.0,21.765
Minnesota,2008.0,20.584
Minnesota,2009.0,18.377
Minnesota,2010.0,21.666
Minnesota,2011.0,22.89
Minnesota,2012.0,23.8
Mississippi,1998.0,28.804000000000002
Mississippi,1999.0,28.686999999999998
Mississippi,2000.0,29.066999999999997
Mississippi,2001.0,27.858
Mississippi,2002.0,27.872
Mississippi,2003.0,27.726999999999997
Mississippi,2004.0,27.059
Mississippi,2005.0,28.416999999999998
Mississippi,2006.0,28.962
Mississippi,2007.0,29.679000000000002
Mississippi,2008.0,28.0
Mississippi,2009.0,27.403000000000002
Mississippi,2010.0,29.37
Mississippi,2011.0,29.011
Mississippi,2012.0,28.375
Missouri,1998.0,26.111
Missouri,1999.0,27.228
Missouri,2000.0,26.996
Missouri,2001.0,26.653000000000002
Missouri,2002.0,26.785
Missouri,2003.0,26.596999999999998
Missouri,2004.0,24.108
Missouri,2005.0,26.165
Missouri,2006.0,26.704
Missouri,2007.0,27.987
Missouri,2008.0,25.37
Missouri,2009.0,24.233
Missouri,2010.0,26.785999999999998
Missouri,2011.0,28.721999999999998
Missouri,2012.0,29.279
Montana,1998.0,20.750999999999998
Montana,1999.0,19.304000000000002
Montana,2000.0,20.371
Montana,2001.0,20.663
Montana,2002.0,21.066999999999997
Montana,2003.0,21.497
Montana,2004.0,19.134
Montana,2005.0,19.92
Montana,2006.0,21.958000000000002
Montana,2007.0,23.112
Montana,2008.0,19.354
Montana,2009.0,18.24
Montana,2010.0,18.131
Montana,2011.0,19.488
Montana,2012.0,21.623
Nebraska,1998.0,24.467
Nebraska,1999.0,24.926
Nebraska,2000.0,25.026
Nebraska,2001.0,25.505
Nebraska,2002.0,26.353
Nebraska,2003.0,25.281
Nebraska,2004.0,22.660999999999998
Nebraska,2005.0,24.95
Nebraska,2006.0,25.934
Nebraska,2007.0,25.165
Nebraska,2008.0,24.438000000000002
Nebraska,2009.0,21.785999999999998
Nebraska,2010.0,24.351
Nebraska,2011.0,25.975
Nebraska,2012.0,27.32
Nevada,1998.0,23.355
Nevada,1999.0,22.069000000000003
Nevada,2000.0,22.663
Nevada,2001.0,23.570999999999998
Nevada,2002.0,24.81
Nevada,2003.0,25.16
Nevada,2004.0,23.36
Nevada,2005.0,24.555
Nevada,2006.0,24.808000000000003
Nevada,2007.0,25.112
Nevada,2008.0,23.715
Nevada,2009.0,23.596
Nevada,2010.0,23.581999999999997
Nevada,2011.0,22.82
Nevada,2012.0,23.677
New Hampshire,1998.0,19.812
New Hampshire,1999.0,21.189
New Hampshire,2000.0,18.070999999999998
New Hampshire,2001.0,20.713
New Hampshire,2002.0,20.361
New Hampshire,2003.0,20.34
New Hampshire,2004.0,19.298
New Hampshire,2005.0,20.805999999999997
New Hampshire,2006.0,21.524
New Hampshire,2007.0,19.213
New Hampshire,2008.0,20.636999999999997
New Hampshire,2009.0,19.861
New Hampshire,2010.0,21.885
New Hampshire,2011.0,21.191999999999997
New Hampshire,2012.0,21.064
New Jersey,1998.0,23.462
New Jersey,1999.0,25.552
New Jersey,2000.0,21.741
New Jersey,2001.0,24.125
New Jersey,2002.0,24.55
